"FL_DATE","ORIGIN","DEST","DEP_TIME","ARR_TIME",
2017-01-01,"SEA","PHX","1856","2228",
2017-01-01,"ATL","ABQ","1650","1820",
2017-01-01,"LAX","JFK","0716","1532",
2017-01-01,"MCO","LGA","1739","1950",
2017-01-01,"SAN","SLC","0638","0944",
2017-01-01,"DTW","PHX","2007","2246",
2017-01-01,"SEA","SLC","1429","1715",
2017-01-01,"SEA","PDX","1218","1308",
2017-01-01,"ATL","LGA","1557","1752",
2017-01-01,"DFW","SLC","1227","1401",
2017-01-01,"LAX","MEM","2318","0446",
2017-01-01,"JAC","SLC","1544","1702",
2017-01-01,"SLC","JAC","1338","1441",
2017-01-01,"ORD","ATL","1002","1300",
2017-01-01,"ATL","BWI","1941","2117",
2017-01-01,"SFO","MSP","1522","2037",
2017-01-01,"ATL","MSP","1347","1524",
2017-01-01,"EWR","ATL","0726","0958",
2017-01-01,"MSP","SEA","1540","1719",
2017-01-01,"ATL","TPA","1101","1244",
2017-01-01,"MLB","ATL","0650","0821",
2017-01-01,"ATL","RDU","0816","0931",
2017-01-01,"RDU","ATL","1017","1148",
2017-01-01,"DEN","DTW","0622","1117",
2017-01-01,"LAX","SEA","1424","1712",
2017-01-01,"RDU","ATL","0704","0833",
2017-01-01,"ATL","RDU","1002","1113",
2017-01-01,"RDU","ATL","0810","1005",
2017-01-01,"ATL","BWI","0906","1049",
2017-01-01,"BWI","ATL","1057","1256",
2017-01-01,"ATL","RDU","1241","1356",
2017-01-01,"SLC","BOS","1730","2359",
2017-01-01,"ATL","RDU","1509","1626",
2017-01-01,"RDU","ATL","1834","2009",
2017-01-01,"ATL","TPA","1228","1346",
2017-01-01,"TPA","ATL","1447","1616",
2017-01-01,"ATL","RDU","1801","1917",
2017-01-01,"ATL","JAC","0953","1135",
2017-01-01,"JAC","ATL","1311","1916",
2017-01-01,"HNL","ATL","1826","0728",
2017-01-01,"ATL","HNL","1101","1636",
2017-01-01,"ATL","RDU","2020","2125",
2017-01-01,"MCO","MSP","1626","1852",
2017-01-01,"MSP","MCO","1108","1524",
2017-01-01,"ATL","RDU","2220","2328",
2017-01-01,"STL","ATL","1703","1932",
2017-01-01,"DTW","MCI","2029","2124",
2017-01-01,"ATL","TUS","2106","2250",
2017-01-01,"ATL","SAT","1807","1933",
2017-01-01,"MSY","ATL","0600","0816",
2017-01-01,"MCO","LGA","1215","1421",
2017-01-01,"DTW","MIA","1213","1500",
2017-01-01,"SFO","DTW","0627","1347",
2017-01-01,"ATL","STL","1855","1926",
2017-01-01,"PBI","LGA","1914","2142",
2017-01-01,"OKC","ATL","0553","0852",
2017-01-01,"MSP","BOS","0911","1303",
2017-01-01,"MSP","MKE","1316","1432",
2017-01-01,"MSP","MSN","2039","2137",
2017-01-01,"LGA","MCO","1404","1641",
2017-01-01,"FLL","JFK","1925","2203",
2017-01-01,"MIA","JFK","1211","1447",
2017-01-01,"ATL","PIT","1355","1533",
2017-01-01,"PIT","ATL","1616","1800",
2017-01-01,"PBI","LGA","0619","0855",
2017-01-01,"STT","ATL","1734","2033",
2017-01-01,"SEA","ANC","2055","2336",
2017-01-01,"MSY","ATL","0909","1148",
2017-01-01,"MIA","SLC","0732","1028",
2017-01-01,"BIL","MSP","1523","1843",
2017-01-01,"PDX","DTW","2340","0638",
2017-01-01,"LGA","RSW","1208","1506",
2017-01-01,"PBI","LGA","1227","1504",
2017-01-01,"STL","ATL","1405","1647",
2017-01-01,"ATL","MIA","2208","2349",
2017-01-01,"ATL","MSP","1926","2101",
2017-01-01,"LGA","BUF","1807","1922",
2017-01-01,"ATL","ECP","2218","2216",
2017-01-01,"MCO","JFK","1348","1615",
2017-01-01,"FNT","ATL","0551","0750",
2017-01-01,"DEN","SLC","1730","1856",
2017-01-01,"ATL","MCI","1836","1932",
2017-01-01,"BOS","ATL","0550","0856",
2017-01-01,"ATL","DTW","1619","1756",
2017-01-01,"ATL","BOS","2202","0016",
2017-01-01,"LGA","ATL","0555","0815",
2017-01-01,"ATL","LGA","2106","2257",
2017-01-01,"MSP","TPA","1939","2350",
2017-01-01,"CLT","DTW","0906","1044",
2017-01-01,"MSP","JAX","1543","1934",
2017-01-01,"LAS","DTW","0729","1413",
2017-01-01,"ATL","CHS","1801","1907",
2017-01-01,"IAH","ATL","0559","0854",
2017-01-01,"CVG","LAX","0919","1100",
2017-01-01,"ATL","BHM","1829","1818",
2017-01-01,"SJU","ATL","0812","1107",
2017-01-01,"DTW","MSP","0837","0933",
2017-01-01,"FAR","MSP","0856","1005",
2017-01-01,"MCO","SLC","0603","0846",
2017-01-01,"STT","ATL","0800","1115",
2017-01-01,"MIA","JFK","1102","1346",
2017-01-01,"CVG","MCO","0940","1151",
2017-01-01,"CAE","ATL","1533","1643",
2017-01-01,"MSP","ABQ","2043","2219",
2017-01-01,"BOS","ATL","1715","2015",
2017-01-01,"MSP","BOI","2022","2231",
2017-01-01,"RSW","JFK","2013","2248",
2017-01-01,"SLC","RNO","2009","2048",
2017-01-01,"SEA","ATL","1357","2147",
2017-01-01,"DTW","RSW","0818","1113",
2017-01-01,"SJU","ATL","1705","2001",
2017-01-01,"FLL","CVG","1251","1513",
2017-01-01,"ATL","LEX","1950","2104",
2017-01-01,"ABQ","ATL","0753","1251",
2017-01-01,"LGA","MCO","1505","1808",
2017-01-01,"SEA","DTW","0703","1503",
2017-01-01,"BOS","JFK","1459","1618",
2017-01-01,"ATL","GRR","1859","2039",
2017-01-01,"PHX","SLC","1422","1558",
2017-01-01,"SLC","PHX","1149","1317",
2017-01-01,"MCO","MSP","0918","1149",
2017-01-01,"ATL","HSV","1905","1859",
2017-01-01,"LAS","SLC","1702","1914",
2017-01-01,"SLC","JFK","2347","0611",
2017-01-01,"ATL","AUS","2121","2243",
2017-01-01,"DTW","BDL","2007","2131",
2017-01-01,"PBI","LGA","1052","1321",
2017-01-01,"DTW","LGA","1159","1321",
2017-01-01,"ATL","BOS","1631","1846",
2017-01-01,"BOS","ATL","1419","1713",
2017-01-01,"SLC","LAX","1623","1742",
2017-01-01,"ATL","JFK","2104","2304",
2017-01-01,"ATL","CAE","1620","1712",
2017-01-01,"LAX","HNL","1535","2007",
2017-01-01,"DEN","DTW","1435","1911",
2017-01-01,"SLC","SJC","2046","2158",
2017-01-01,"DTW","SFO","0840","1055",
2017-01-01,"MCO","JFK","1925","2154",
2017-01-01,"RSW","LGA","1358","1640",
2017-01-01,"JAX","ATL","0832","1006",
2017-01-01,"ATL","HOU","2126","2240",
2017-01-01,"PHX","JFK","0701","1321",
2017-01-01,"DCA","ATL","1610","1804",
2017-01-01,"MSP","PDX","1953","2146",
2017-01-01,"DTW","ATL","0852","1102",
2017-01-01,"ATL","SLC","1052","1301",
2017-01-01,"ATL","FLL","2204","2346",
2017-01-01,"PBI","JFK","1203","1435",
2017-01-01,"GRB","ATL","0528","0836",
2017-01-01,"ATL","SEA","1110","1416",
2017-01-01,"SLC","MSP","1013","1334",
2017-01-01,"LAX","MCO","0834","1624",
2017-01-01,"MCO","LAX","1812","2048",
2017-01-01,"ATL","BDL","2219","0016",
2017-01-01,"BDL","ATL","0600","0842",
2017-01-01,"ATL","BNA","1009","1010",
2017-01-01,"BNA","ATL","1056","1252",
2017-01-01,"DTW","PDX","2050","2233",
2017-01-01,"RSW","ATL","1221","1407",
2017-01-01,"OMA","ATL","0527","0853",
2017-01-01,"SFO","DTW","0021","0806",
2017-01-01,"LGA","MCO","0658","0938",
2017-01-01,"SLC","MSP","2024","0002",
2017-01-01,"SLC","MSP","1724","2038",
2017-01-01,"LGA","MIA","0921","1212",
2017-01-01,"ATL","BZN","1917","2123",
2017-01-01,"ATL","IAD","1611","1741",
2017-01-01,"IAD","ATL","1815","2035",
2017-01-01,"LEX","ATL","0714","0851",
2017-01-01,"MIA","LGA","0759","1036",
2017-01-01,"LGA","PBI","1013","1310",
2017-01-01,"BNA","ATL","0756","1006",
2017-01-01,"PNS","ATL","0934","1201",
2017-01-01,"PWM","ATL","0601","0931",
2017-01-01,"DTW","FLL","0820","1121",
2017-01-01,"FLL","DTW","1234","1514",
2017-01-01,"ATL","DAB","1204","1319",
2017-01-01,"DAB","ATL","1401","1530",
2017-01-01,"ANC","MSP","2151","0610",
2017-01-01,"MSP","ANC","1553","1826",
2017-01-01,"ATL","JAX","2127","2225",
2017-01-01,"PIT","ATL","1202","1359",
2017-01-01,"LEX","ATL","1533","1706",
2017-01-01,"MCI","MSP","0645","0807",
2017-01-01,"CVG","RSW","0932","1203",
2017-01-01,"RSW","CVG","1248","1459",
2017-01-01,"SLC","SEA","1115","1311",
2017-01-01,"RDU","LAX","0745","1037",
2017-01-01,"ATL","OMA","1835","1957",
2017-01-01,"SNA","MSP","1300","1826",
2017-01-01,"ATL","SEA","2115","2320",
2017-01-01,"CHS","ATL","1734","1900",
2017-01-01,"SFO","MSP","0627","1154",
2017-01-01,"ATL","SYR","1724","1920",
2017-01-01,"HNL","SLC","2139","0640",
2017-01-01,"ATL","SLC","0813","1023",
2017-01-01,"SLC","HNL","1420","1828",
2017-01-01,"SFO","MSP","0828","1344",
2017-01-01,"MSP","LAX","1124","1319",
2017-01-01,"MSP","ATL","1516","1851",
2017-01-01,"MCO","ATL","0800","0946",
2017-01-01,"ATL","DEN","0825","0948",
2017-01-01,"DEN","ATL","1039","1520",
2017-01-01,"MIA","LGA","1055","1339",
2017-01-01,"ATL","DEN","0938","1054",
2017-01-01,"DEN","ATL","1205","1649",
2017-01-01,"DEN","ATL","0610","1109",
2017-01-01,"ATL","DEN","1050","1225",
2017-01-01,"DEN","ATL","1427","1935",
2017-01-01,"DEN","ATL","0744","1243",
2017-01-01,"STL","MSP","0629","0750",
2017-01-01,"DEN","ATL","0900","1351",
2017-01-01,"ATL","DEN","1338","1454",
2017-01-01,"ATL","CMH","2022","2148",
2017-01-01,"ATL","DEN","1505","1617",
2017-01-01,"DEN","ATL","1739","2226",
2017-01-01,"MSP","AUS","2030","2315",
2017-01-01,"LGA","FLL","1032","1321",
2017-01-01,"LAX","RDU","1036","1813",
2017-01-01,"ATL","ROC","2129","2313",
2017-01-01,"ATL","DEN","1939","2050",
2017-01-01,"DTW","MCO","1542","1812",
2017-01-01,"SFO","SLC","1309","1547",
2017-01-01,"SLC","SFO","1107","1220",
2017-01-01,"SLC","LAS","1003","1023",
2017-01-01,"LGA","FLL","1135","1434",
2017-01-01,"CLT","ATL","0655","0802",
2017-01-01,"ATL","PBI","0819","1003",
2017-01-01,"PBI","ATL","1100","1247",
2017-01-01,"BOS","SEA","0657","1110",
2017-01-01,"ATL","RSW","1404","1538",
2017-01-01,"RSW","ATL","1627","1820",
2017-01-01,"MSP","PHX","1123","1344",
2017-01-01,"ATL","ORD","0936","1020",
2017-01-01,"ORD","ATL","1116","1405",
2017-01-01,"ABQ","MSP","1456","1816",
2017-01-01,"ATL","HOU","1513","1627",
2017-01-01,"HOU","ATL","1805","2053",
2017-01-01,"SEA","ATL","1044","1843",
2017-01-01,"SEA","DTW","1239","1958",
2017-01-01,"SMF","MSP","1302","1810",
2017-01-01,"DTW","LAX","1524","1745",
2017-01-01,"LAX","HNL","1902","2259",
2017-01-01,"HNL","LAX","0744","1520",
2017-01-01,"MSP","SFO","1153","1400",
2017-01-01,"PDX","HNL","1734","2127",
2017-01-01,"ATL","MCO","1251","1417",
2017-01-01,"ATL","IND","0949","1104",
2017-01-01,"IND","ATL","1148","1315",
2017-01-01,"ECP","ATL","0553","0754",
2017-01-01,"PDX","ATL","0634","1405",
2017-01-01,"DEN","LGA","1042","1604",
2017-01-01,"ATL","BUF","1345","1536",
2017-01-01,"BUF","ATL","1637","1847",
2017-01-01,"IND","ATL","0939","1131",
2017-01-01,"ATL","MIA","1025","1213",
2017-01-01,"MIA","ATL","1257","1501",
2017-01-01,"LAX","JFK","2152","0549",
2017-01-01,"ATL","PBI","1750","1942",
2017-01-01,"DTW","SLC","1216","1406",
2017-01-01,"ATL","DTW","1626","1806",
2017-01-01,"SLC","DTW","0539","1102",
2017-01-01,"MEM","ATL","1020","1227",
2017-01-01,"LAX","CMH","2306","0602",
2017-01-01,"ATL","MIA","1712","1856",
2017-01-01,"ATL","SLC","1914","2118",
2017-01-01,"LGA","PBI","0826","1113",
2017-01-01,"FLL","ATL","0624","0809",
2017-01-01,"ATL","CLT","1638","1742",
2017-01-01,"CLT","ATL","1827","1954",
2017-01-01,"ATL","RIC","1410","1537",
2017-01-01,"RIC","ATL","1620","1838",
2017-01-01,"STL","ATL","0557","0839",
2017-01-01,"SLC","MCO","1740","0016",
2017-01-01,"RNO","SLC","0609","0917",
2017-01-01,"ORF","ATL","0649","0835",
2017-01-01,"PBI","ATL","0754","0954",
2017-01-01,"SLC","GEG","2023","2104",
2017-01-01,"ATL","JAX","1111","1238",
2017-01-01,"JAX","ATL","1319","1445",
2017-01-01,"LGA","MIA","0957","1304",
2017-01-01,"BWI","SLC","1740","2020",
2017-01-01,"SLC","BWI","0942","1604",
2017-01-01,"ATL","CAK","1023","1150",
2017-01-01,"CAK","ATL","1224","1415",
2017-01-01,"DTW","LAX","1754","1956",
2017-01-01,"ATL","SRQ","2115","2235",
2017-01-01,"PDX","SLC","1647","1932",
2017-01-01,"SLC","PDX","1503","1553",
2017-01-01,"SFO","DTW","1135","1909",
2017-01-01,"LAX","OGG","0834","1250",
2017-01-01,"CHO","ATL","0621","0800",
2017-01-01,"DTW","FLL","0952","1245",
2017-01-01,"FLL","DTW","1356","1646",
2017-01-01,"ATL","STL","1418","1457",
2017-01-01,"SLC","SNA","2108","2214",
2017-01-01,"BOS","ATL","0813","1117",
2017-01-01,"ATL","BOS","1138","1402",
2017-01-01,"BOS","ATL","0944","1245",
2017-01-01,"ATL","BOS","1415","1626",
2017-01-01,"BOS","ATL","1230","1519",
2017-01-01,"ATL","CID","2314","0005",
2017-01-01,"HNL","LAX","2159","0500",
2017-01-01,"LAX","DTW","0657","1409",
2017-01-01,"LAX","ATL","1548","2258",
2017-01-01,"HSV","ATL","0926","1149",
2017-01-01,"ATL","BOS","1920","2132",
2017-01-01,"MSP","GEG","2018","2114",
2017-01-01,"ATL","LAX","1338","1534",
2017-01-01,"LAX","OGG","1756","2152",
2017-01-01,"ATL","ORF","1025","1200",
2017-01-01,"ORF","ATL","1234","1424",
2017-01-01,"SLC","MCI","2029","2351",
2017-01-01,"BWI","DTW","0558","0729",
2017-01-01,"LAX","CVG","1215","1914",
2017-01-01,"ATL","ABQ","1946","2123",
2017-01-01,"DTW","TPA","1523","1758",
2017-01-01,"ATL","JAX","2225","2325",
2017-01-01,"DTW","TVC","2021","2118",
2017-01-01,"ATL","PBI","2210","2348",
2017-01-01,"MSY","JFK","1146","1540",
2017-01-01,"CMH","ATL","1039","1218",
2017-01-01,"ATL","DAB","2216","2330",
2017-01-01,"SLC","JAC","1203","1303",
2017-01-01,"SEA","LAX","1901","2129",
2017-01-01,"LAX","SEA","1556","1848",
2017-01-01,"CLT","ATL","0556","0708",
2017-01-01,"MSO","MSP","0650","1024",
2017-01-01,"BUF","LGA","0647","0755",
2017-01-01,"ATL","CVG","1947","2108",
2017-01-01,"PNS","ATL","0714","1003",
2017-01-01,"RSW","JFK","1210","1444",
2017-01-01,"ATL","SNA","1713","1848",
2017-01-01,"ORF","ATL","0757","1010",
2017-01-01,"FLL","JFK","1409","1653",
2017-01-01,"ATL","SEA","1742","1948",
2017-01-01,"GPT","ATL","0632","0956",
2017-01-01,"ATL","JAX","0943","1039",
2017-01-01,"JAX","ATL","1136","1248",
2017-01-01,"ATL","OKC","2115","2220",
2017-01-01,"MSP","DTW","0824","1103",
2017-01-01,"ATL","SAN","2015","2204",
2017-01-01,"MSP","MIA","1049","1519",
2017-01-01,"DTW","DCA","1222","1343",
2017-01-01,"ATL","LAX","1625","1830",
2017-01-01,"BUF","ATL","0608","0815",
2017-01-01,"ATL","JAN","2102","2117",
2017-01-01,"SJC","MSP","0626","1155",
2017-01-01,"ATL","SDF","1950","2110",
2017-01-01,"ATL","PNS","1348","1353",
2017-01-01,"PNS","ATL","1443","1654",
2017-01-01,"RSW","MSP","1640","1908",
2017-01-01,"DFW","ATL","0817","1117",
2017-01-01,"ATL","JAX","1856","1955",
2017-01-01,"MSP","BDL","1533","1904",
2017-01-01,"ATL","CMH","0909","1030",
2017-01-01,"ATL","MEM","1503","1521",
2017-01-01,"MEM","ATL","1606","1821",
2017-01-01,"OMA","MSP","0634","0750",
2017-01-01,"DAB","ATL","0656","0820",
2017-01-01,"DTW","FLL","1209","1505",
2017-01-01,"FLL","DTW","1717","1957",
2017-01-01,"DTW","MKE","1541","1541",
2017-01-01,"MKE","DTW","1632","1830",
2017-01-01,"SLC","MCO","0932","1550",
2017-01-01,"BWI","DTW","1254","1419",
2017-01-01,"ATL","SNA","2020","2235",
2017-01-01,"ATL","BWI","1112","1304",
2017-01-01,"BWI","ATL","1340","1604",
2017-01-01,"DEN","LGA","1634","2146",
2017-01-01,"ATL","PIT","0859","1030",
2017-01-01,"PIT","ATL","1112","1301",
2017-01-01,"ATL","SRQ","1634","1755",
2017-01-01,"SRQ","ATL","1840","2014",
2017-01-01,"LAX","KOA","1651","2051",
2017-01-01,"MSP","LAX","1310","1519",
2017-01-01,"ATL","TPA","1916","2034",
2017-01-01,"ATL","RSW","0808","0948",
2017-01-01,"RSW","ATL","1025","1208",
2017-01-01,"ATL","SDF","1043","1153",
2017-01-01,"SDF","ATL","1230","1344",
2017-01-01,"ATL","GRB","1948","2054",
2017-01-01,"DTW","GRR","2012","2106",
2017-01-01,"MSP","SFO","1338","1536",
2017-01-01,"ATL","RIC","1551","1706",
2017-01-01,"RIC","ATL","1758","2013",
2017-01-01,"AUS","ATL","0815","1114",
2017-01-01,"BZN","MSP","0638","1003",
2017-01-01,"ATL","VPS","1409","1413",
2017-01-01,"VPS","ATL","1447","1704",
2017-01-01,"ATL","SLC","2220","0008",
2017-01-01,"LGA","FLL","1239","1536",
2017-01-01,"BOS","MCO","0749","1056",
2017-01-01,"ATL","IAD","2228","2357",
2017-01-01,"LAX","LIH","1725","2130",
2017-01-01,"SEA","SLC","1216","1535",
2017-01-01,"ATL","CLE","1653","1826",
2017-01-01,"MSY","SLC","1614","1847",
2017-01-01,"SLC","MSY","0955","1429",
2017-01-01,"MSP","GRR","2014","2229",
2017-01-01,"DCA","ATL","1856","2047",
2017-01-01,"BNA","ATL","0626","0922",
2017-01-01,"LAX","MSY","1305","1838",
2017-01-01,"MSY","LAX","1936","2156",
2017-01-01,"MSP","LAX","1528","1730",
2017-01-01,"CMH","LAX","0711","0927",
2017-01-01,"MSP","DCA","1952","2305",
2017-01-01,"DCA","DTW","0918","1047",
2017-01-01,"DCA","ATL","1346","1555",
2017-01-01,"BOS","MSP","0956","1214",
2017-01-01,"MCO","SLC","1653","1936",
2017-01-01,"GRR","MSP","0717","0741",
2017-01-01,"ATL","BUF","2055","2247",
2017-01-01,"RDU","DTW","0859","1041",
2017-01-01,"MSP","BWI","1532","1857",
2017-01-01,"ATL","GSP","1419","1503",
2017-01-01,"GSP","ATL","1556","1654",
2017-01-01,"MSP","DTW","2020","2248",
2017-01-01,"SLC","ATL","1703","2232",
2017-01-01,"SFO","ATL","0901","1636",
2017-01-01,"LAS","DTW","2257","0533",
2017-01-01,"DTW","FLL","2019","2316",
2017-01-01,"ATL","LAS","1605","1732",
2017-01-01,"EWR","SLC","1713","2027",
2017-01-01,"SLC","EWR","1002","1615",
2017-01-01,"ATL","PNS","1056","1118",
2017-01-01,"PNS","ATL","1157","1412",
2017-01-01,"ATL","EYW","0940","1125",
2017-01-01,"EYW","ATL","1211","1402",
2017-01-01,"PHL","SLC","1624","1926",
2017-01-01,"BOI","MSP","1253","1626",
2017-01-01,"ATL","IAH","1208","1320",
2017-01-01,"ATL","PBI","2020","2159",
2017-01-01,"ATL","BHM","1300","1251",
2017-01-01,"FAR","MSP","0641","0736",
2017-01-01,"MSP","MSY","1321","1608",
2017-01-01,"ATL","PIT","1752","1923",
2017-01-01,"SLC","MIA","1730","0006",
2017-01-01,"MSP","BIL","1941","2045",
2017-01-01,"ATL","TYS","2228","2318",
2017-01-01,"ATL","TPA","1128","1308",
2017-01-01,"TPA","ATL","1357","1611",
2017-01-01,"OAK","SLC","1742","2013",
2017-01-01,"SLC","OAK","1611","1709",
2017-01-01,"HOU","ATL","1244","1535",
2017-01-01,"ATL","OMA","2128","2248",
2017-01-01,"OMA","ATL","1003","1329",
2017-01-01,"ATL","DTW","1943","2126",
2017-01-01,"MIA","LAX","0725","1019",
2017-01-01,"ORD","DTW","0846","1112",
2017-01-01,"ATL","SJU","1927","2356",
2017-01-01,"ATL","SJU","1134","1618",
2017-01-01,"MSP","RSW","0858","1324",
2017-01-01,"SLC","BNA","1757","2225",
2017-01-01,"SFO","JFK","1416","2213",
2017-01-01,"DTW","TPA","1220","1452",
2017-01-01,"ATL","ILM","2126","2236",
2017-01-01,"SEA","OGG","1348","1747",
2017-01-01,"ATL","MHT","2139","2400",
2017-01-01,"ATL","FLL","1952","2142",
2017-01-01,"SEA","SLC","1421","1711",
2017-01-01,"ATL","LAS","1119","1319",
2017-01-01,"LAS","ATL","1428","2103",
2017-01-01,"MIA","ATL","1010","1211",
2017-01-01,"ATL","BNA","2216","2215",
2017-01-01,"ATL","CMH","1215","1341",
2017-01-01,"LAX","DTW","2350","0654",
2017-01-01,"MCI","SLC","1415","1541",
2017-01-01,"SLC","MCI","0957","1336",
2017-01-01,"OAK","SLC","0601","0838",
2017-01-01,"SEA","JFK","1349","2159",
2017-01-01,"IND","ATL","0646","0837",
2017-01-01,"MCO","LGA","1859","2125",
2017-01-01,"ATL","LIT","1923","2003",
2017-01-01,"MSP","PDX","1332","1459",
2017-01-01,"ATL","MSP","1810","1932",
2017-01-01,"ROA","ATL","0559","0723",
2017-01-01,"SLC","ATL","0648","1236",
2017-01-01,"SLC","ATL","1018","1609",
2017-01-01,"ATL","SYR","1110","1327",
2017-01-01,"SYR","ATL","1409","1637",
2017-01-01,"LGA","MSP","0959","1204",
2017-01-01,"ATL","STL","1220","1326",
2017-01-01,"DTW","MCO","0831","1126",
2017-01-01,"MCO","DTW","1235","1456",
2017-01-01,"ATL","BWI","1426","1602",
2017-01-01,"BWI","ATL","1655","1857",
2017-01-01,"ATL","STL","2238","2319",
2017-01-01,"ATL","FLL","2049","2229",
2017-01-01,"MSP","LGA","1317","1644",
2017-01-01,"ILM","ATL","0636","0807",
2017-01-01,"LAS","ATL","0722","1357",
2017-01-01,"ATL","GRR","2125","2309",
2017-01-01,"HNL","LAX","1621","2400",
2017-01-01,"GSP","ATL","0755","1027",
2017-01-01,"DTW","BWI","1527","1650",
2017-01-01,"TPA","LGA","1226","1445",
2017-01-01,"ATL","SLC","1348","1552",
2017-01-01,"TPA","LGA","0657","0919",
2017-01-01,"LGA","PBI","1200","1447",
2017-01-01,"CVG","ATL","1652","1842",
2017-01-01,"MCI","DTW","0813","1115",
2017-01-01,"RSW","MSP","1132","1342",
2017-01-01,"TPA","DTW","0625","0853",
2017-01-01,"IAH","ATL","1111","1416",
2017-01-01,"FAY","ATL","0556","0719",
2017-01-01,"LAX","SEA","2022","2258",
2017-01-01,"TPA","LGA","1542","1809",
2017-01-01,"MCO","LGA","1413","1639",
2017-01-01,"DTW","LAS","2025","2153",
2017-01-01,"MSY","ATL","0805","1035",
2017-01-01,"ATL","MSY","1114","1158",
2017-01-01,"PBI","ATL","0956","1151",
2017-01-01,"ATL","MSY","1301","1334",
2017-01-01,"MSY","ATL","1430","1700",
2017-01-01,"MIA","ATL","0753","0957",
2017-01-01,"ATL","RSW","0900","1035",
2017-01-01,"ATL","MSY","1453","1529",
2017-01-01,"ATL","FLL","1049","1238",
2017-01-01,"FLL","ATL","1344","1536",
2017-01-01,"ATL","TPA","1639","1759",
2017-01-01,"TPA","ATL","1855","2024",
2017-01-01,"ATL","EWR","1222","1418",
2017-01-01,"EWR","ATL","1505","1745",
2017-01-01,"ATL","MSY","1707","1741",
2017-01-01,"MSY","ATL","1829","2049",
2017-01-01,"ROC","ATL","1254","1517",
2017-01-01,"SLC","DEN","2053","2316",
2017-01-01,"ATL","MSY","2029","2103",
2017-01-01,"LGA","MCO","1840","2122",
2017-01-01,"ATL","MSY","2243","2317",
2017-01-01,"ATL","GPT","0939","1001",
2017-01-01,"GPT","ATL","1045","1308",
2017-01-01,"SFO","SLC","0956","1235",
2017-01-01,"RSW","ATL","0801","1017",
2017-01-01,"BDL","DTW","0535","0734",
2017-01-01,"LIT","ATL","0558","0818",
2017-01-01,"SNA","SLC","1327","1608",
2017-01-01,"LGA","MCO","1957","2247",
2017-01-01,"LIT","ATL","0856","1145",
2017-01-01,"ATL","EWR","1646","1833",
2017-01-01,"LGA","RSW","1002","1310",
2017-01-01,"MIA","LGA","1316","1559",
2017-01-01,"DTW","LAS","1542","1659",
2017-01-01,"EWR","DTW","1615","1802",
2017-01-01,"PHX","MSP","0817","1231",
2017-01-01,"ATL","PHL","0853","1041",
2017-01-01,"PHL","ATL","1123","1338",
2017-01-01,"ATL","SFO","1340","1557",
2017-01-01,"ATL","CHO","1903","2013",
2017-01-01,"FLL","LGA","0856","1133",
2017-01-01,"MCI","ATL","0711","1006",
2017-01-01,"MSP","PHL","1955","2320",
2017-01-01,"BWI","ATL","0805","1014",
2017-01-01,"CVG","TPA","0920","1130",
2017-01-01,"TPA","CVG","1333","1533",
2017-01-01,"DTW","RSW","1021","1309",
2017-01-01,"MSP","BIS","2033","2156",
2017-01-01,"ATL","SLC","1203","1359",
2017-01-01,"DTW","DEN","0839","0928",
2017-01-01,"LGA","SRQ","1048","1341",
2017-01-01,"LGA","FLL","1457","1753",
2017-01-01,"ATL","ALB","2221","0013",
2017-01-01,"BUF","DTW","0617","0722",
2017-01-01,"JAX","ATL","0630","0741",
2017-01-01,"ATL","HOU","0949","1056",
2017-01-01,"ATL","DAY","1204","1322",
2017-01-01,"DAY","ATL","1413","1554",
2017-01-01,"SLC","LAX","1723","1819",
2017-01-01,"BOS","DTW","1643","1853",
2017-01-01,"SLC","ATL","0912","1438",
2017-01-01,"ATL","BWI","1630","1810",
2017-01-01,"MCO","LGA","0757","1013",
2017-01-01,"ATL","FLL","1639","1816",
2017-01-01,"FLL","ATL","2010","2202",
2017-01-01,"ATL","MSP","1619","1746",
2017-01-01,"DTW","ATL","2028","2256",
2017-01-01,"ATL","BNA","1202","1202",
